index,real,imag
0,4.744735710275953,-4.646374928105698
1,4.088685503942521,-5.193676231962911
2,2.490857378508451,-5.208640018577146
3,-13.86956852606419,24.91034991486795
4,14.99578270587303,-7.535092830083105
5,3.627840257510728,8.862925865547032
6,-19.58159352239196,-0.04995194704575701
7,1.14308767351645,-5.951629946063886
8,11.05880515252079,-2.290957224090037
9,-0.4190490367383202,-1.146576099432959
10,5.047164980656818,1.479580698290227
11,-3.021706186598557,-9.453479320668475
12,3.1300568005511,7.496444146117001
13,-5.868584419629026,-6.176558139003467
14,2.330677791030279,-3.977986625572241
15,16.84587994255648,-0.2208062223269804
16,-15.43797205868002,-27.921128246173
17,9.096356566681473,-15.11553517550347
18,1.45636090951407,19.06274350571315
19,-5.911581354846254,6.763933494892954
20,-7.679060789466033,11.07825070240403
21,-8.771053181479834,-14.8204890253039
22,2.679882000094384,23.47673761928843
23,11.3062607211024,7.152019921314889
24,-10.54029910090448,11.82961520196286
25,4.62732259381639,27.63468209733968
26,-3.427503108440773,-5.558190502256701
27,1.81896142502686,7.540613007628497
28,10.54630960096321,17.29906653004642
29,0.06297108856984579,-3.913491958291286
30,7.077769610459329,-7.827851532412573
31,-11.31309315719648,-21.54517179511323
32,-5.036595185838529,-6.716300088818739
33,-6.161627409550561,-2.886037467824642
34,14.55817461881262,5.531824693422606
35,6.518464004797369,2.969996950117079
36,5.186392347529904,-1.992571165891112
37,-9.183696926153956,4.859227547503932
38,13.51191001464829,1.672620699277395
39,18.02207603770587,-5.494458497487672
40,11.84734765914855,25.23149154725979
41,-1.613220903818547,-9.288603507342351
42,-8.811591256269365,2.234409432225486
43,-14.74551372250351,-6.930034916027985
44,-1.288586945756588,3.090423498577254
45,-11.70633572529441,-4.893877994909634
46,-5.334557724017523,11.86799926925262
47,-4.312838291127514,0.770453838702537
48,-16.42749576702844,-16.07814182289016
49,13.18939814669964,-9.685800532664125
50,-3.567066473012785,-1.894901830623995
51,19.0283931550168,-11.06990288835771
52,14.30355969468403,-8.070847122022773
53,11.30291476393666,23.01677354503435
54,-1.441107537499752,3.588627658882633
55,-14.94599511760158,19.0412467077963
56,2.766773745865397,3.96050373692636
57,1.065661846557086,-8.959092579822739
58,21.4649500943861,13.13589079474933
59,-0.2525050233916764,2.002158528489082
60,11.71101630336279,-24.24629690516456
61,5.844012097493323,-15.26219535047692
62,-6.407834100133306,-1.617295846489434
63,-9.846431249524031,-3.352685113206842
64,13.58268074103094,3.308808430147476
65,-4.963102998262233,2.739943098621666
66,-0.6003404922124131,-2.937812411252136
67,-0.7605868587857558,-10.921551401716
68,-12.19424806862881,-3.791712207162098
69,8.946645563627486,-0.1419277174249123
70,-10.66972422124524,-5.291483960797259
71,-2.886516835044378,15.18249012048119
72,3.824636406901573,-18.7963849202893
73,6.334259251732371,18.3239688726742
74,12.22067576465987,-16.37691278707759
75,-0.548727267181178,-16.68418154663101
76,9.219432596186461,-7.990248254908161
77,-8.261632391672126,10.63466721437359
78,-16.70368116006403,-9.92707915644926
79,12.34017797757793,1.974943180137561
80,7.924646252311192,0.9283450517149152
81,0.6227867724917653,5.647168653285966
82,-11.69336057159099,13.37996373507345
83,-21.0917370277921,14.3858493231206
84,-31.86646399397886,18.72149105585885
85,9.559076534506186,11.53744949938939
86,-3.169137990804829,3.277848148643244
87,-5.708155977206443,2.495305266426631
88,9.232491469240312,8.149002223120302
89,-0.7656246546852437,-1.96292099812675
90,7.014914500296029,2.850331776343998
91,-9.298156467283002,20.02030584047603
92,-9.425678696998784,-2.91437881050061
93,3.768676769088893,-1.108527950962375
94,-6.66201065887898,6.712568110285641
95,3.967857044062505,7.060746809020483
96,16.0857131943119,-7.605799523632632
97,-9.624437362616867,9.617632369564713
98,4.61830844531981,7.821810176517008
99,6.343813279665407,-6.775610398841923
100,19.53054856897592,2.167200591116906
101,11.56840752344433,5.053082102406746
102,-9.676391328065247,-14.42456953487089
103,-1.593823070210339,-0.7249743752946929
104,14.7750168646231,10.00283194958563
105,7.996229756934452,0.9621724659938842
106,4.387442953731735,-20.4839626319569
107,-0.3096056821068336,4.747495424936912
108,17.95156546855945,-8.11566700442423
109,12.78597824848286,21.06028733306967
110,-10.58581406895672,1.746981545938807
111,-10.46210899158171,6.438170410189203
112,-3.584567340503254,22.2365969516434
113,1.970117992132873,-1.900135197597676
114,-4.313554292006677,8.711133292129455
115,-19.33722565895323,7.910847371270693
116,11.07177945604196,-8.630018013571558
117,-3.982206363991381,-6.663450698935013
118,-16.82090672952557,9.860982841150864
119,-3.600831325664426,-5.186099074897005
120,-6.703905059248372,-16.797996435479
121,3.470707080525928,-3.484155257206478
122,0.5647237785708139,-12.03267095340819
123,-0.05065380286345889,-13.45017039372935
124,0.07067302918854246,3.083115733984639
125,-9.961998783119888,-8.369755691867535
126,3.694459512265613,13.42537384063622
127,5.158693964453086,-3.332974585571469
128,7.185851989053289,14.5674641542168
129,1.893880069913516,-11.57140757949423
130,-4.865076937620163,-0.3622556458144901
131,-15.00037053544545,-12.82981665003551
132,0.2270635534578052,-12.50914551773907
133,7.085765509446444,7.993456196090084
134,-1.282893055246236,-14.61562848451946
135,9.324134296958416,22.89991636217223
136,-28.06091277709184,-21.30243693790311
137,5.020553666125698,-25.34027239423414
138,-8.315821203914599,-0.931064701574186
139,-0.5867067490208413,9.391978540762231
140,-9.259574310011825,-12.78214091648803
141,4.136295386227086,-15.7403742649011
142,1.021431659690871,2.557587675130014
143,7.485180089300239,13.98888506729935
144,-4.890925182269379,-18.11495621066383
145,-3.660510556013733,13.70720004422299
146,-2.531609696182286,-10.31831519944227
147,-1.437730987498195,0.2156890032810282
148,-14.20144239092441,-23.67760383297446
149,-12.18147088594485,6.703961151799975
150,1.414873617023875,-15.00572984866211
151,-10.88783085250522,-10.48989727360296
152,5.155085030516831,9.304903011663889
153,-8.388512025274798,5.77352509972688
154,0.1765465085195079,4.632037504310491
155,-0.3086080436093737,-0.754214678247545
156,-12.07695278385087,-21.45292512354988
157,-9.979487531003558,0.9864816475497111
158,9.204061071956758,18.56676121891443
159,10.07455147938011,-8.811986014557203
160,-13.51826386896317,0.4565050821464558
161,-4.390854693246884,6.364317789733646
162,4.146807640100707,6.565545403138928
163,6.58068286882235,-10.70152037939793
164,7.084277000044752,10.73542549992826
165,2.308275850742387,-2.795959695631483
166,14.95104277246957,-4.919864200240841
167,15.18023713086581,-6.853106282865544
168,-2.982834953646122,-13.93710876674454
169,11.58904361730094,10.47126183636912
170,-4.998995962062577,-3.617788399649788
171,5.951188194783648,4.391932031266835
172,11.69481146540518,-24.52199929561979
173,2.879850619395047,-8.190943288025434
174,1.714193072689913,5.622435318103294
175,6.882345349402405,-12.86673871172684
176,-8.186402028212278,-0.004697968366230043
177,-3.199936450203269,-9.800458412357766
178,-5.73433764118945,-1.72040041008194
179,3.013592048478381,4.156648093295066
180,-13.7640715527695,-15.76234954287481
181,-10.41177235638446,-16.64080393647097
182,-10.52744053169255,17.40507296518301
183,7.219249872691616,-9.519028880263184
184,-7.648421405981695,-24.0977724296455
185,7.84382946779178,8.141426663794155
186,4.868001317493936,-1.991339337763162
187,1.388151187683975,-5.500411841339351
188,21.67840886785531,6.483942615853295
189,-9.559120949920377,-21.14612375014051
190,7.526828823136205,-1.541760372960801
191,-16.70940601649754,-2.796010836790821
192,0.5589141541190861,-9.472913487484638
193,4.566912002540504,-7.28650991895258
194,-9.642082349360836,1.195728287021633
195,3.344419891527778,15.89589857674745
196,-19.85445130491356,-21.6363545382117
197,30.32586765605998,1.685202322181286
198,-1.958977627039547,-25.29381855376559
