index,real,imag
0,4.733292662753415,-1.049346311149951
1,-5.695424805954846,7.611190921792826
2,-3.521840715355074,-4.750708143617032
3,3.591524095966286,-3.379948459670628
4,0.8484822333398312,-3.860146854272466
5,4.719847589996843,-0.2148545577942902
6,-12.10441321268524,-10.42676650205522
7,-1.949314509815156,-2.836666872626553
8,1.158737334503717,6.46027497042247
9,6.128677538342382,8.392050221515213
10,9.181307220384918,7.94348416659847
11,-2.044116609753502,-10.78875734877496
12,0.596662571244019,8.27931881742467
13,-3.933236710142038,0.9989144905712619
14,5.455536664316828,-1.222412895933815
15,-5.087996757757924,-9.306075574913864
16,-5.233204735864263,-2.146474495847556
17,1.829308806589306,-4.281729873219541
18,5.292964883802513,-1.697317829867377
19,0.3235149925602931,-1.814361037891264
20,7.174230742225943,4.801901845599342
21,15.48043719960192,-2.258294723480659
22,-7.129368637457824,-7.971020089031586
23,3.101709661620703,-1.589084200357704
24,-3.021301762011757,-5.16098535579214
25,-2.485518783979064,0.05661420988262478
26,7.935135424123914,0.7641805306154754
27,-6.018815620696822,-10.05313157422418
28,-3.651774063481425,1.248735442031024
29,-8.749223360920954,-5.792737715480978
30,-4.999168030065924,17.07939805163669
31,-2.230579132075651,4.510735110587597
32,-3.428356557940612,-2.667503798048576
33,0.25471502574604,-2.147378686996498
34,9.340399372345342,-1.258800476060129
35,8.669888388244992,5.082444532816558
36,10.02621767987625,-8.970012326523751
37,10.06729221317452,7.099914772592178
38,-2.358341408936365,-3.669170037354711
39,1.247984791873372,-8.817557098537089
40,9.16467195131381,4.080376344086334
41,7.156338802275603,5.097369510089552
42,-1.977603728459189,2.559650056174629
43,0.838597099206225,-2.707400060618959
44,-4.818245245556454,-5.176735389462606
45,1.955922008494193,4.723571265080373
46,5.344322528560454,-8.440304051953907
47,-0.6903351131350535,-0.4132968795695919
48,3.526194563123733,-3.272387303115031
49,-10.15898285725716,-3.913341611812881
50,-1.439917424787536,-8.40681003193014
51,6.204998234213455,-4.987485639952112
52,7.290488978340556,-2.386472920975214
53,-4.477718021970369,1.658095090531072
54,-7.227688723746589,3.660542892788495
55,5.786947111574534,0.4763788111741563
56,-6.537583576579625,15.45118662458824
57,-11.31971844951896,1.012465219269214
58,3.165503818945286,-1.252626454278236
59,11.1419598161223,-2.367506435487562
60,-1.424010453380488,-4.639367421488041
61,9.787816293985355,-9.011406150050156
62,2.08276192807644,-4.960510634143325
63,-5.783229117725782,-6.080622698999808
64,-1.628136020416455,-13.94971930296193
65,7.89227219785294,1.717754120954682
66,1.173592236188817,4.809021643732604
67,7.669734199890545,-6.033763662396216
68,-3.1008437974146,0.6212409514730388
69,-5.934490819540291,1.78714563832693
70,5.651866681197589,-0.956210985347604
71,-5.728699691782401,6.930132011222819
72,-1.097925165881135,-7.278598081288308
73,-1.816088920629351,8.991481090675585
74,-5.808168466703244,1.826404037057701
75,-0.7412564959638934,6.524218164721608
76,6.578380907386721,-0.1096759115977557
77,10.06030662513274,6.651606413733557
78,-13.31663725808076,-1.943990219515185
79,-11.88238959185541,7.261129475288786
80,1.743896157845418,-5.89278836298187
81,-1.112425768615978,-13.33432833578112
82,2.377916517699234,10.58799620134188
83,1.270759280516627,-0.369992231250993
84,0.4676678062055308,-8.952300793948817
85,0.6077273456467953,-13.76766480873611
86,-4.387438845092777,1.683945887746614
87,-9.58327902693819,-2.040835512500592
88,-2.964118465661726,12.59178469803545
89,8.788939972424888,0.5421614147057225
90,-4.711478146847313,3.070794970543688
91,4.403538678950998,-6.839019349315283
92,5.646998730656931,-9.180354255811972
93,5.110788618864941,-8.958449343636621
94,-0.933499753064142,5.15724309564817
95,4.400399449807155,-2.537523512022756
96,-1.244059385465573,-0.5616183727528217
97,-9.362889232845671,1.733319684708189
98,-1.604995528425407,-0.6853535643406319
99,-5.226377113066023,4.818063687438793
100,-0.04362217468008467,-4.11442849510771
101,8.658785937583835,6.096025693571399
102,-3.981763401452414,13.29952143685911
103,4.995391007901549,-3.579347766722859
104,-1.492857724154436,5.346980099408491
105,15.45994009685128,-2.553722579563105
106,-1.216375735588521,8.840206012248151
107,-2.568172186380838,0.4814614745170152
108,8.835677083700096,4.371058846937452
109,10.37364087422073,3.745357948159622
110,-3.249679600600123,7.248391159037672
111,15.5788465855953,3.528672542243701
112,12.70611478861342,-3.075560595839349
113,-5.369203616925189,-1.071539649896583
114,0.625688614733547,4.022944426475138
115,-8.2597935653802,7.240944898952632
116,-8.093304263558894,-11.18679515082556
117,-5.401703180562487,-6.217237235051889
118,-9.092042960823074,2.010042707459567
119,10.21265895867892,4.898048434444664
120,-9.727452668273399,-4.999874522331726
121,-9.701717678876573,-0.4203243619423316
122,3.472398252743951,-3.001000323617254
123,7.154942912648157,-4.822954309914953
124,5.864725433100549,-6.958960278084252
125,7.213054282862196,1.224609454323176
126,-5.86116527558329,-17.74041845430157
127,6.055043169463366,-0.4673296664139053
